SMILES,pIC50,mol,num_atoms,logP
NC(=O)c1cccc(Cn2ccnc2)c1,0.09,<rdkit.Chem.rdchem.Mol object at 0x7f59a3143b50>,15,1.0303
CCOC(=O)C(=O)c1cccs1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a29db300>,12,1.4939
C=C(C)C(=O)OC(C)C,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a3257450>,9,1.5141
Clc1cncnc1,0.07,<rdkit.Chem.rdchem.Mol object at 0x7f59a3249f50>,7,1.13
Cc1cccn2c(=O)ccnc12,0.1,<rdkit.Chem.rdchem.Mol object at 0x7f59a325f300>,12,1.00292
COc1cnc(-c2cccn3nc(Nc4ccc(C5CCNCC5)cc4)nc23)cn1,7.13,<rdkit.Chem.rdchem.Mol object at 0x7f59a29482e0>,30,3.4055000000000017
c1ccc2nc(N3CCNCC3)ccc2c1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a3257b50>,16,1.6444
CC(=O)N1CCCCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,10.72,<rdkit.Chem.rdchem.Mol object at 0x7f59a2967c30>,26,2.8328000000000007
FC(F)(F)c1ccccc1C1OCC2ON=C(c3ccccc3)C2CO1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32dcb30>,26,4.170100000000003
CC(=O)OCN1Cc2ccccc2C1=O,0.07,<rdkit.Chem.rdchem.Mol object at 0x7f59a32d6a40>,15,1.163
OC(Cn1ccnc1)(c1ccc(F)cc1)c1ccc(Br)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32df530>,22,3.720800000000003
O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,0.07,<rdkit.Chem.rdchem.Mol object at 0x7f59a299c890>,22,1.1862999999999997
COc1cccc([N+](=O)[O-])c1C,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a3244270>,12,1.91182
O=C1Nc2ccc([N+](=O)[O-])cc2C1=O,0.19,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a9d20>,14,0.7296
S=C=Nc1cccc(Cl)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29ccd60>,10,3.074300000000001
CCCCOC(=O)c1cnc2n(c1=O)C(C)CCC2,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a3124200>,19,2.0975
CSC(=O)Nc1ccc(Cl)c(Cl)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3266420>,13,3.888300000000001
COC(=O)CS(=O)c1ccc([N+](=O)[O-])cc1,0.13,<rdkit.Chem.rdchem.Mol object at 0x7f59a32b4ba0>,16,0.8754000000000001
O=[N+]([O-])c1ccc(Br)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a6110>,10,2.3573000000000004
CNC(=O)OCc1c2c(n3c1C(OC(C)=O)CC3)C(=O)C(Cl)=C(OC)C2=O,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a32c0cf0>,27,1.8278
CNC(=O)Nc1ccc(Cl)c(Cl)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29d7e60>,13,2.7447
OC(O)C(Cl)(Cl)Cl,0.22,<rdkit.Chem.rdchem.Mol object at 0x7f59a2995ee0>,7,0.6672999999999998
CCOC(=O)C=Cc1ccc(O)c(O)c1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2981540>,15,1.6741
Clc1cc(Cl)c(Cl)c(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29c9850>,20,8.580799999999998
Nc1ccc2c(c1)Cc1ccccc1-2,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2992f80>,14,2.8400000000000016
C=CCCBr,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a3245bd0>,5,1.9574
Cc1cccn2nc(Nc3ccc(S(C)(=O)=O)cc3)nc12,5.58,<rdkit.Chem.rdchem.Mol object at 0x7f59a31def80>,21,2.18482
CC1CCC(NC(=O)N(CCCl)N=O)CC1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32297e0>,16,2.496900000000001
CCCCCOP(C)(=O)OCCCCC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29ba260>,15,4.222900000000004
CC1CC(C)C(=O)C(C(O)CC2CC(=O)NC(=O)C2)C1,0.09,<rdkit.Chem.rdchem.Mol object at 0x7f59a296f530>,20,1.0415
N#Cc1c[nH]cc1-c1cccc(Cl)c1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a7df0>,15,3.8601800000000006
CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a325c740>,21,3.3712000000000018
O=C(O)c1ccccc1Cl,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a298ad50>,10,2.0382
CCOP(=O)(CC)Sc1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b91c0>,14,4.028200000000003
CNC(=O)CCC(=O)c1cccnc1,0.16,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b31b0>,14,0.7905000000000002
CC(O)c1ccccc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a29c0510>,9,1.7399
CCCC(=NOCC)C1=C(O)CC2(CCCCC2)OC1=O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a312d070>,21,3.640900000000002
CSc1nnc(C(C)C)c(=O)n1N,0.63,<rdkit.Chem.rdchem.Mol object at 0x7f59a32222d0>,13,0.1974000000000001
NS(=O)(=O)c1cccc2ccccc12,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a8c10>,14,1.4872
CSC(=O)c1cccc2nnsc12,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a32e5070>,13,2.194500000000001
N#CC1CC(OC(=O)Nc2ccccc2)CCC1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,7.89,<rdkit.Chem.rdchem.Mol object at 0x7f59a2957e60>,34,4.3467800000000025
CNCCOc1cc(C)c(O)cc1C(C)C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a4d60>,16,2.4222200000000003
CNc1nnc(-c2cc(Cl)cc(Cl)c2)c(=O)n1N,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a32ea7a0>,18,1.3675999999999997
CCNC(=O)CCC(NS(=O)(=O)c1ccccc1)C(=O)O,0.46,<rdkit.Chem.rdchem.Mol object at 0x7f59a32b1a80>,21,0.3343999999999991
CCOc1ccc(OC(=O)NC)cc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a32285f0>,14,1.8035
CCCCCCNC(=O)c1ccc(S(N)(=O)=O)cc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a329aa40>,19,1.6440999999999997
O=C(Nc1ccccc1)NC1CC1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a321eab0>,13,1.9705
Nc1ccc2c(n1)[nH]c1ccccc12,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a32685f0>,14,2.2983
CC1(O)CC23CC(O)C4(O)C(CC(O)C4(C)C)C(C)(O)C2CCC1C3O,0.68,<rdkit.Chem.rdchem.Mol object at 0x7f59a32575a0>,26,0.1682999999999995
CCC(N)C(=O)Nc1c(C)cccc1C,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a3299d90>,15,1.97924
O=C(c1cccs1)c1c(O)c2ccc(Cl)cc2[nH]c1=O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a314e3b0>,20,3.1796000000000006
CCCc1ccc([N+](=O)[O-])cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a321d070>,12,2.547300000000001
CCOc1ccccc1NCc1cnc2nc(N)nc(N)c2c1C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32f3370>,24,2.50842
CCOC(=O)c1ccc(Cl)nn1,0.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a8820>,12,1.3067
BrCCCc1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b02e0>,10,3.014100000000001
CCCCCCCCCCCCCC[n+]1ccccc1C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a7b50>,21,5.983620000000006
C[SiH](C)c1ccccc1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b4200>,9,1.3803
CNC(=O)NS(=O)(=O)Cc1ccccc1,0.36,<rdkit.Chem.rdchem.Mol object at 0x7f59a32daff0>,15,0.4453999999999996
C=CC(=O)OCCOCCO,,<rdkit.Chem.rdchem.Mol object at 0x7f59a3228350>,11,-0.2755000000000002
CC1CCCCC1n1c(=O)[nH]c2cnc3[nH]ccc3c21,7.77,<rdkit.Chem.rdchem.Mol object at 0x7f59a2955bd0>,20,2.9571000000000005
CCCC(=O)OCOc1ccccc1C(=O)NCN1CCOCC1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a32c7990>,24,1.3857
CCc1ccccc1CC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29904a0>,10,2.811400000000001
COc1cccc(C)c1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2980d60>,9,2.00362
c1ccc(-c2cccs2)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b5620>,11,3.4151000000000016
O=NCc1ccc([N+](=O)[O-])o1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a3243b50>,11,1.4542
CC(C)N1C(=O)N(c2ccccc2)CSC1=NC(C)(C)C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a02e0>,21,4.182200000000004
O=S(c1ccccc1)c1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b9380>,14,2.853300000000001
CCOC(=O)C(=Cc1ccc(O)c(OC)c1)C(=O)OCC,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a32652a0>,21,1.9104
CCOC(=O)Cn1cnc([N+](=O)[O-])c1I,0.11,<rdkit.Chem.rdchem.Mol object at 0x7f59a32c0f90>,15,0.959
CC1=Nc2cc(N)c(Cl)cc2S(=O)(=O)N1,0.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a3277df0>,15,1.264
CC(=O)NCC(=O)NC(CC(C)C)C(N)=O,,<rdkit.Chem.rdchem.Mol object at 0x7f59a3273a70>,16,-0.8612999999999986
N#CC1CC(N2CC(F)C2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,7.52,<rdkit.Chem.rdchem.Mol object at 0x7f59a2950eb0>,32,3.6314800000000016
CCCCc1nc(C#N)c(C#N)nc1Cl,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a3e60>,15,2.21596
NC(=O)c1cccc(Cl)c1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a29ab8b0>,10,1.4389
CC(C)(C)NCC(O)COCCc1ccccc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a32da7a0>,18,1.9947
COc1ccc(F)cc1-c1c[nH]c2ncnc(-c3ccccc3)c12,7.15,<rdkit.Chem.rdchem.Mol object at 0x7f59a2948740>,24,4.439600000000002
Cc1ccc(C)n1N(C)c1ccc(N2CCOCC2)nn1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a8eb0>,21,1.6310399999999998
CC(C)N(C=Nc1ccn(C2CCC(CO)O2)c(=O)n1)C(C)C,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a32ea3b0>,23,1.6917999999999995
CC(=O)Nc1cncnc1,0.37,<rdkit.Chem.rdchem.Mol object at 0x7f59a327fbc0>,10,0.4349999999999998
CC(C)(C)NC(=O)c1cnn2ccc(N3CCCC3c3cc(F)cnc3CO)nc12,6.06,<rdkit.Chem.rdchem.Mol object at 0x7f59a293a110>,30,2.625500000000001
C=CCN(N=O)C(=O)NCCCCC(NC(C)=O)C(=O)NCc1ccccc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a3126e30>,28,1.8568
CNC(=O)c1cc2ccccc2o1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a32909e0>,13,1.7924
Clc1cc(Cl)c(-c2ccccc2)cc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a323ee30>,15,5.313800000000002
C=CC(CC)OC(=O)Nc1ccc(OCC)c(OCC)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3125460>,21,3.997100000000003
O=C(O)CC(=O)O,,<rdkit.Chem.rdchem.Mol object at 0x7f59a2991850>,7,-0.4543
CC(=O)Nc1ccc2c(c1)S(=O)(=O)c1ccc(C)cc1C2=O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a6960>,22,2.3306200000000006
OCCCCCn1nc2ccccc2n1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a329f760>,15,1.5939
COc1ccc(C2Cc3cc(OC)ccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3139bd0>,31,2.870000000000002
Cc1cc2ccccc2cn1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29bc7b0>,11,2.5432200000000007
CN(C)c1nc(N(C)C)nc(N(C)C)n1,0.85,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b0900>,15,0.0696000000000001
CCCCCCCCCCCCS(=O)(=O)O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29ccba0>,16,3.7951000000000015
CC(C)c1ccccc1OC(=O)N(C)C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3266340>,15,2.870400000000001
Cc1ccc(CC2CCN(S(=O)(=O)CC3CCC(N(C)c4[nH]cnc5nccc4-5)CC3)CC2)nn1,7.07,<rdkit.Chem.rdchem.Mol object at 0x7f59a2946f10>,35,3.287420000000002
COc1cc2c(Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)ncnc2cc1OCCCN(CCO)CC(C)C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313c270>,42,4.283700000000003
Nc1nc(=O)n(C2OC(CO)CC2F)cc1F,,<rdkit.Chem.rdchem.Mol object at 0x7f59a32df8b0>,17,-0.4175
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a296bae0>,19,1.7696
CCOP(=S)(OCC)OP(=S)(OCC)OCC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29d8a50>,17,3.5980000000000025
CCN(CC)CC(=O)NC1CCc2ccccc21,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a3219460>,18,2.1319
CN1C(=O)C(=Cc2ccc([N+](=O)[O-])o2)SC1=S,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a323f0d0>,17,2.0188
O=C(O)Cn1cccc1,0.27,<rdkit.Chem.rdchem.Mol object at 0x7f59a310a650>,9,0.5727000000000002
O=C(O)COc1ccc(Cl)c(Cl)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a6730>,13,2.4568000000000003
CCCCCCCCCCCCCCCCCCCCCC(=O)OC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b7d80>,25,7.981300000000009
CON(C)C(=O)Nc1ccc(F)cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a32b8580>,14,1.8508
CN(C)CCCC(c1ccccc1)c1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3134c10>,19,4.160300000000003
COC(=O)Nc1ccccc1OC,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a323c2e0>,13,1.8735
O=[N+]([O-])c1ccc(Oc2ccc(C(F)(F)F)cc2[N+](=O)[O-])cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a323d8c0>,23,4.314100000000002
COc1cc(C(F)(F)F)ccc1-c1cccc2nc(Nc3ccc4c(c3)CCN(CCS(C)(=O)=O)CC4)nn12,8.15,<rdkit.Chem.rdchem.Mol object at 0x7f59a295b760>,39,4.612500000000004
CCCCc1ccc(NC(C)=O)c([N+](=O)[O-])c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29d86d0>,17,2.8958000000000004
CCC(=O)OC1(C(=O)CO)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3293300>,30,2.7425000000000006
CCCCCCCCCCCC[n+]1ccc(C)cc1C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32b9380>,20,5.511840000000006
O=c1cnn(C2OC(CO)C(O)C2O)c(=O)[nH]1,,<rdkit.Chem.rdchem.Mol object at 0x7f59a296a5e0>,17,-3.4569000000000005
CCCCC(OC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)NC(CC1CCCCC1)C(O)CC(C(=O)NCCCNc1n[nH]c(N)n1)C(C)C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32eb450>,57,4.581700000000005
CCOC(=O)C(C)Oc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32ec740>,29,5.389700000000004
CN(C)c1ccc(N(C)C)nn1,0.25,<rdkit.Chem.rdchem.Mol object at 0x7f59a326cba0>,12,0.6085999999999998
CC1(O)CC(Nc2c(C(N)=O)cnn3cccc23)C(C)(C)C1,6.46,<rdkit.Chem.rdchem.Mol object at 0x7f59a293e570>,22,1.7846999999999995
CN(c1[nH]cnc2nccc1-2)C1CC(NS(=O)(=O)CC(F)(F)F)C1,6.42,<rdkit.Chem.rdchem.Mol object at 0x7f59a293dcb0>,24,1.3583999999999998
CCOc1ccccc1NC(=O)OC1C(CN(CC)CC)C2CCC1(C)C2(C)C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a31335a0>,29,5.416500000000005
CN(C)CCOc1cccc(Cl)c1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a3134f20>,13,2.2804
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1Cl)n1cncn1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a8900>,21,3.7757000000000014
CCn1cc(Nc2nc3c(-c4ccc(C(F)(F)F)cc4)cccn3n2)cn1,8.55,<rdkit.Chem.rdchem.Mol object at 0x7f59a2960430>,27,4.375100000000003
COC(=O)c1c(O)c2ccc(Cl)cc2[nH]c1=O,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a3137ae0>,17,1.6736999999999995
CC(C)(C)S(=O)(=O)CC(Cc1cccc2ccccc12)C(=O)NC(Cc1cnc[nH]1)C(=O)NC(CC1CCCCC1)C(O)C(O)C1CC1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a31131b0>,48,4.249400000000002
CCCCCCn1nnc2ccccc21,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b7290>,15,3.0116000000000014
CCSSc1ncc[nH]1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a3133c30>,9,2.1699
O=C(O)c1ccccc1NC(=O)c1c(O)cccc1O,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a321f760>,20,2.0483000000000007
COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299f760>,22,2.5854000000000004
Cc1c(Cl)cc(-c2ccc(O)nn2)cc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a310c660>,16,3.4644200000000005
O=[N+]([O-])c1cccc(Br)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a5e70>,10,2.3573000000000004
CNC(=O)Oc1cc(C)cc(C(C)(C)C)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3224b30>,16,3.010720000000002
CN(C)C(=O)Cc1ccsc1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a30f9af0>,11,1.3788
CCN1C(=O)C(=O)c2ccccc2C1=O,0.13,<rdkit.Chem.rdchem.Mol object at 0x7f59a311bdf0>,15,0.8716000000000002
CN1CC(O)N(C(=O)NC2CCCCC2)C1=O,0.19,<rdkit.Chem.rdchem.Mol object at 0x7f59a3135700>,17,0.7144999999999995
CCCCCCn1cc(C)c(=O)[nH]c1=O,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a310d000>,15,1.42532
CC(=O)Nc1ccccc1C(N)=O,0.18,<rdkit.Chem.rdchem.Mol object at 0x7f59a3273530>,13,0.7439
CC(=O)OCC(=O)C1(O)C(OC(C)=O)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a296fae0>,34,1.7620999999999991
CCNC(=O)c1cccs1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a32c3ae0>,10,1.4978000000000002
Cc1cnc(-c2ccc(C(C)C(=O)O)cc2Cl)s1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32e87b0>,18,3.960020000000002
OCCCCCCn1nc2ccccc2n1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a329f7d0>,16,1.984
Cc1ccc(Cl)cc1-c1nn(C)cc1NC(=O)c1cnn2cccnc12,7.46,<rdkit.Chem.rdchem.Mol object at 0x7f59a294f300>,26,3.3439200000000016
CC(C)Cc1ccc(CC(=O)O)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29c0900>,14,2.5122
CC(=O)N(c1ccccc1)S(C)(=O)=O,0.1,<rdkit.Chem.rdchem.Mol object at 0x7f59a30fa570>,14,0.9991
CC(C)C(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,0.17,<rdkit.Chem.rdchem.Mol object at 0x7f59a324bd10>,20,0.7612999999999999
OCc1ccccc1Cl,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a324b920>,9,1.8323
COc1ccc(OCCN(C)C)cc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a3283290>,14,1.6356
NC(=S)Nc1ccccc1,0.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a2982650>,10,1.3421
COc1ccc2c(c1)C(=O)N(c1nc(C(=O)Nc3cnccc3N3CCNCC3)cs1)C2,4.68,<rdkit.Chem.rdchem.Mol object at 0x7f59a320ccf0>,32,2.369
CC(C)CC(N)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(Cc1ccccc1)C(=O)O)C(C)C,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a31070d0>,35,1.8436000000000023
CCN(CC)CCNC(=O)c1cc(Cl)cc(Cl)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a2ce0>,18,3.0650000000000013
CC(C)C(=O)N1CCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,9.77,<rdkit.Chem.rdchem.Mol object at 0x7f59a2965e70>,26,2.6887000000000008
CC(=O)OCCBr,0.11,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b7b50>,7,0.9444
CCCOc1ccc(Cl)cc1-c1cccn2nc(Nc3ccc4c(c3)CCNCC4)nc12,6.08,<rdkit.Chem.rdchem.Mol object at 0x7f59a293a3b0>,32,5.270300000000005
Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3229070>,18,4.090220000000002
CCN1CCCC1=O,0.24,<rdkit.Chem.rdchem.Mol object at 0x7f59a29d0cf0>,8,0.6287
COC(=O)CSc1ccc([N+](=O)[O-])cc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32e8eb0>,16,2.5133
ClC(Cl)=C(Cl)Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a298ee30>,6,3.0682
Brc1ccoc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a325c040>,6,2.0421
N#CC1CC(N2CCC23COC3)CCC1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,8.4,<rdkit.Chem.rdchem.Mol object at 0x7f59a295ece0>,31,3.0870800000000003
CCOC(=O)CON=Cc1ccc(OCCOC(=O)c2cc(OC)c(OC)c(OC)c2)c(OC)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32beb90>,35,2.870400000000001
CCC(C)NC(=O)c1c[nH]c2ncc(C3CC3)nc12,7.35,<rdkit.Chem.rdchem.Mol object at 0x7f59a294cb30>,19,2.3636
Clc1ccccc1N1CCN(CCn2nnc3ccccc32)CC1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3142260>,24,2.906900000000001
CCc1ccc([N+](=O)[O-])cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a297fd80>,11,2.1572
CC(=O)c1nc([N+](=O)[O-])n(CC(C)O)c1C,0.21,<rdkit.Chem.rdchem.Mol object at 0x7f59a32b25e0>,16,0.68312
O=[N+]([O-])c1cnc(NC2=NCCN2CCO)s1,0.75,<rdkit.Chem.rdchem.Mol object at 0x7f59a3264e40>,17,0.1271
CCC1(C(C)CC(C)O)C(=O)NC(=O)NC1=O,0.7,<rdkit.Chem.rdchem.Mol object at 0x7f59a32545f0>,17,0.1558000000000001
CCc1cnc(C=Cc2ccc([N+](=O)[O-])o2)nc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a30fbc30>,18,2.7106000000000003
Cc1cccc(S(N)(=O)=O)c1,0.23,<rdkit.Chem.rdchem.Mol object at 0x7f59a29c5f50>,11,0.6424200000000002
CC(=O)N(C)S(=O)(=O)c1ccc(C)cc1,0.07,<rdkit.Chem.rdchem.Mol object at 0x7f59a3248eb0>,15,1.1620200000000005
CCNCc1ccccc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a322b1b0>,10,1.7961
CC(C)NC(=S)NS(=O)(=O)c1cnccc1NC1CCCCCC1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3100820>,24,2.7775000000000007
COP1(=S)OCc2ccccc2O1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29d9e00>,13,2.466500000000001
O=CNc1ccc(F)cc1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a299b530>,10,1.394
CC(C)(C)C(=O)c1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b8970>,12,2.9154000000000018
CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2c[nH]cn2)NC(=O)C(Cc2ccc(OC)cc2)NC(=O)N2CC(OCOCCOC)C(OCOCCOC)C2)OC1=O,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a32df450>,63,1.7503000000000115
CN1C(=O)CCC1=O,,<rdkit.Chem.rdchem.Mol object at 0x7f59a29bc270>,8,-0.2348000000000001
Nc1nc(NCC(O)CO)c(Cl)nc1[N+](=O)[O-],,<rdkit.Chem.rdchem.Mol object at 0x7f59a32b9d90>,17,-0.6145000000000003
CC1(C)C(N)CCC1Nc1c(C(N)=O)cnn2cccc12,6.77,<rdkit.Chem.rdchem.Mol object at 0x7f59a2942110>,21,1.361
CCCN(CCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a3225a10>,23,1.7768
Cc1ccc([N+](=O)[O-])cc1C,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a297eea0>,11,2.21164
O=C(O)Cc1ccc(F)cc1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a2999cb0>,11,1.4528
